loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z)
2025-03-26T11:42:43.041Z,1,1742989362.999544,53.36895447270837,-1.450757141680723,118.4026,0,0.9616413,165.2239427721181,180,3.368236179358187,4.741257435834021,-9999
2025-03-26T11:42:44.048Z,2,1742989363.999531,53.36895265205688,-1.450755598352807,118.5088,0.1593106,1.350913,165.2239439909012,180,3.368340886366716,4.741183049199758,-9999
2025-03-26T11:42:45.043Z,3,1742989364.999518,53.36894428979758,-1.450745850803599,118.5555,0.7765006,1.337773,150.4996555832171,90.86720774721462,3.368676354105799,4.740944700592626,-9999
2025-03-26T11:42:46.040Z,4,1742989365.999508,53.3689362093225,-1.450727252686588,118.5882,1.177084,1.150003,137.4420954941548,43.33955103730444,3.370378287887905,4.739734932390484,-9999
2025-03-26T11:42:47.045Z,5,1742989366.999495,53.36892908167334,-1.450706252361302,118.7432,1.377945,1.180641,129.4791418090294,35.69430108565913,3.372319849955611,4.738353708028159,-9999
2025-03-26T11:42:48.043Z,6,1742989367.999483,53.36892454573727,-1.450685960387913,118.8997,1.379687,1.195711,121.8980073168294,34.84844370535966,3.373337205718192,4.737629484173095,-9999
2025-03-26T11:42:49.047Z,7,1742989368.99947,53.36891668172702,-1.450671012890377,119.1856,1.337489,1.189209,124.1188430360726,36.07543743598585,3.374200205044051,4.737014883771163,-9999
2025-03-26T11:42:50.044Z,8,1742989369.999458,53.36890985111479,-1.450656728726445,119.3338,1.281965,1.183814,125.6781760099334,37.73514218115779,3.373954948640437,4.737189571606096,-9999
2025-03-26T11:42:51.047Z,9,1742989370.999446,53.36890403877915,-1.450639163115263,119.1866,1.292119,1.188392,124.2460618467549,37.06764854339078,3.373692816605757,4.737376258222641,-9999
2025-03-26T11:42:52.036Z,10,1742989371.999434,53.36889609096236,-1.450621612005773,118.8201,1.378344,1.188498,125.2867366478561,34.85084998897599,3.373414548471803,4.737574412813758,-9999
2025-03-26T11:42:53.046Z,11,1742989372.999422,53.36888727722211,-1.450598519583196,118.9237,1.610331,1.180934,124.5584983066028,30.50042963031794,3.373121300484855,4.737783207894195,-9999
2025-03-26T11:42:54.044Z,12,1742989373.99941,53.36888179605204,-1.450576670561686,119.1573,1.578141,1.192064,119.5657261915337,30.9152908015924,3.372590461180458,4.738161100463283,-9999
2025-03-26T11:42:55.042Z,13,1742989374.999398,53.36887689389496,-1.450562680257352,119.0468,1.303186,1.196248,120.1342597804987,36.97630507165297,3.37300992057319,4.737862504178828,-9999
2025-03-26T11:42:56.041Z,14,1742989375.999385,53.36886978380267,-1.45054278097958,119.0593,1.418372,1.195808,121.3291153880188,33.54069297236107,3.3739208579662,4.737213851724392,-9999
2025-03-26T11:42:57.044Z,15,1742989376.999373,53.36886137949457,-1.450522682474279,119.6503,1.569269,1.182657,123.3466882119009,30.69377390652037,3.373837687840473,4.737273085742059,-9999
2025-03-26T11:42:58.043Z,16,1742989377.99936,53.36885534820038,-1.450508888940995,119.2582,1.338503,1.180025,123.9970611119074,36.520819330104,3.372974041861089,4.737888046980438,-9999
2025-03-26T11:42:59.048Z,17,1742989378.999349,53.36884589158942,-1.450493082396833,119.7054,1.391809,1.168594,129.401743539065,35.21211527831341,3.372762775037208,4.738038443925097,-9999
2025-03-26T11:43:00.043Z,18,1742989379.999337,53.36883859070791,-1.450467180609141,119.6726,1.709633,0.7918167,122.1961855511495,20.51257943287664,3.373963933296302,4.737183172477563,-9999
2025-03-26T11:43:01.044Z,19,1742989380.999326,53.36882982665292,-1.450447034570279,119.9725,1.797329,0.7373403,124.0301019568127,20.66600839767548,3.374990004583315,4.73645220621422,-9999
2025-03-26T11:43:02.046Z,20,1742989381.999312,53.36882130325535,-1.450429194311193,119.9704,1.767681,0.7764342,126.1672716380486,22.24931177070133,3.374690884092229,4.736665332236767,-9999
2025-03-26T11:43:03.048Z,21,1742989382.999301,53.3688116386775,-1.450415226564912,120.0806,1.71686,0.7253297,130.7319419321879,22.44015972442225,3.37569379109836,4.735950639684584,-9999
2025-03-26T11:43:04.038Z,22,1742989383.999289,53.36880362017718,-1.450400696904144,119.9625,1.714431,0.603972,132.7008726233596,21.15302277849722,3.376890338641306,4.735097535804288,-9999
2025-03-26T11:43:05.044Z,23,1742989384.999277,53.36879564491207,-1.450381129120141,120.1579,1.762166,0.5796039,128.3101835944323,20.18896751683801,3.377473713523897,4.734681440946575,-9999
2025-03-26T11:43:06.044Z,24,1742989385.999268,53.36878586831117,-1.450365526664169,119.9632,1.744988,0.6283843,130.163426671179,21.16051182152393,3.377814686954888,4.734438189836329,-9999
2025-03-26T11:43:07.047Z,25,1742989386.999253,53.36877845653478,-1.450350570778555,120.2019,1.668482,0.7516382,129.9440678870415,23.37427922757065,3.378489802455547,4.733956451795128,-9999
2025-03-26T11:43:08.044Z,26,1742989387.999241,53.36876902459259,-1.450334699932064,119.5528,1.711062,0.5975669,132.3911846038784,20.96977279621164,3.378424955267545,4.734002730714709,-9999
2025-03-26T11:43:09.038Z,27,1742989388.999229,53.36876199159952,-1.450311980376575,119.6106,1.76803,0.6899911,125.5714530737322,21.01268614277226,3.378041283629482,4.734276514831355,-9999
2025-03-26T11:43:10.035Z,28,1742989389.999218,53.36874871113679,-1.450290300960175,119.5167,1.919644,0.7395343,130.0619050753996,20.5186076310368,3.378532789204487,4.733925773082948,-9999
2025-03-26T11:43:11.036Z,29,1742989390.999205,53.36874044435093,-1.450268591541419,119.7439,1.80516,0.5661179,127.7664507920957,20.65863238217638,3.379757714516817,4.733051322767681,-9999
2025-03-26T11:43:12.045Z,30,1742989391.999193,53.36873296984661,-1.450246434044951,119.9729,1.743204,0.650001,125.7105674350304,21.29523910015864,3.380213826534997,4.732725590998327,-9999
2025-03-26T11:43:13.041Z,31,1742989392.999181,53.36872131219935,-1.450226492757892,119.9831,1.777943,0.643232,131.2336487286904,21.75632189510123,3.38326273417185,4.730546512228038,-9999
2025-03-26T11:43:14.041Z,32,1742989393.999169,53.36870756216312,-1.450218780036169,120.2205,1.767934,0.5391678,144.2750144258302,21.82052795567371,3.383603311985228,4.730302914181229,-9999
2025-03-26T11:43:15.048Z,33,1742989394.999157,53.36870448611991,-1.450193350996861,120.3324,1.769779,0.5557471,133.3306815507246,20.5966292167719,3.385705680875581,4.728798375409514,-9999
2025-03-26T11:43:16.046Z,34,1742989395.999145,53.36869663546516,-1.450177844924367,120.6262,1.751113,0.575024,132.6881749747493,20.717105531343,3.383804447682086,4.730159034602935,-9999
2025-03-26T11:43:17.047Z,35,1742989396.999133,53.36868877966672,-1.450164650984742,120.7996,1.725864,0.5741618,131.8888025221617,20.59002388891441,3.382644840707679,4.730988365492199,-9999
