loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z)
2025-03-26T12:20:00.040Z,1,1742991599.998928,53.36860014532424,-1.448473821852714,123.7636,0,1.336656,307.947127535098,180,3.362508967665093,4.745320903285748,-9999
2025-03-26T12:20:01.042Z,2,1742991600.998913,53.3685997894457,-1.448470872548307,123.7632,0.03827256,1.28933,307.9471298055047,180,3.364029828412289,4.744242863338809,-9999
2025-03-26T12:20:02.041Z,3,1742991601.998898,53.36860037612597,-1.448473134659021,124.0182,0.1562848,1.359822,307.947128034357,180,3.364433354399801,4.743956706863053,-9999
2025-03-26T12:20:03.044Z,4,1742991602.998882,53.36860231570394,-1.448479475117541,124.032,0.3622206,1.545618,307.9471230420248,180,3.364019061418227,4.744250497939971,-9999
2025-03-26T12:20:04.042Z,5,1742991603.998868,53.36860682102625,-1.448492029461084,124.2688,0.6692321,1.306308,303.8161036845916,91.87073676477638,3.364507926178401,4.743903819374035,-9999
2025-03-26T12:20:05.043Z,6,1742991604.998852,53.36860633597423,-1.448515740665232,124.1184,1.051504,1.268091,283.4654370978342,41.30344203826186,3.370296955146012,4.73979276624225,-9999
2025-03-26T12:20:06.042Z,7,1742991605.998836,53.36860979205517,-1.448538704725713,124.1071,1.302312,1.272171,283.2980819046136,33.20682860155542,3.373383723031524,4.737596362078012,-9999
2025-03-26T12:20:07.044Z,8,1742991606.998821,53.36861306424145,-1.448558468179685,124.5014,1.360578,1.24547,285.0390876895247,31.52487657980339,3.372833808396069,4.737987878174585,-9999
2025-03-26T12:20:08.040Z,9,1742991607.998806,53.36861766150464,-1.448580894500513,123.9695,1.458907,1.240003,288.9672839725611,31.1100171792646,3.373312325119945,4.737647199822155,-9999
2025-03-26T12:20:09.044Z,10,1742991608.998791,53.36862486359944,-1.448602014390938,123.6563,1.530989,1.229126,292.6376961893874,30.70403140657583,3.372166244091936,4.738463026657032,-9999
2025-03-26T12:20:10.044Z,11,1742991609.998775,53.36862800148327,-1.448623736660429,123.2089,1.481924,1.240332,286.874406457954,31.02468745289426,3.370951180256383,4.739327502200807,-9999
2025-03-26T12:20:11.044Z,12,1742991610.998759,53.36863302216508,-1.448646915346167,123.1977,1.541302,1.21374,287.0266903672858,28.97726922381385,3.370773765485575,4.739453687367673,-9999
2025-03-26T12:20:12.041Z,13,1742991611.998744,53.36863321780474,-1.44866799117603,123.4354,1.436319,1.262634,279.7516022355009,30.89146753147754,3.368514870218807,4.741059438765096,-9999
2025-03-26T12:20:13.042Z,14,1742991612.99873,53.36862949125981,-1.448694541816927,123.5727,1.54119,1.275212,268.9271095685254,27.98820881654632,3.369279111800841,4.740516353686735,-9999
2025-03-26T12:20:14.046Z,15,1742991613.998713,53.36862459406415,-1.448716832180567,123.6126,1.509459,1.252871,261.1427964119337,28.41766761762633,3.370379843638793,4.739733826111144,-9999
